seller_id,purchase_date,item_gmv_brl,distinct_orders,month
d05ae8f7a5bd1d2a690a44cd079e4e27,2018-04-01,864.00000,5,2018-04
d05ae8f7a5bd1d2a690a44cd079e4e27,2018-05-01,1340.00000,7,2018-05
d05ae8f7a5bd1d2a690a44cd079e4e27,2018-06-01,252.00000,1,2018-06
d05ae8f7a5bd1d2a690a44cd079e4e27,2018-07-01,290.00000,1,2018-07
d05ae8f7a5bd1d2a690a44cd079e4e27,2018-08-01,204.00000,1,2018-08
d06d019f72a04e5497a0b64190af170c,2018-03-01,153.98000,2,2018-03
d06d019f72a04e5497a0b64190af170c,2018-04-01,234.97000,3,2018-04
d06d019f72a04e5497a0b64190af170c,2018-05-01,1196.99000,6,2018-05
d06d019f72a04e5497a0b64190af170c,2018-06-01,672.00000,3,2018-06
d06d019f72a04e5497a0b64190af170c,2018-08-01,157.99000,3,2018-08
d0d70d21e2234dd7cd3cf63fe414148a,2018-06-01,174.60000,3,2018-06
d0d70d21e2234dd7cd3cf63fe414148a,2018-07-01,125.00000,1,2018-07
d0d70d21e2234dd7cd3cf63fe414148a,2018-08-01,298.80000,4,2018-08
d101c6da914ae3d53f7bee42283f2fe2,2016-10-01,446.30000,4,2016-10
d101c6da914ae3d53f7bee42283f2fe2,2017-05-01,851.10000,9,2017-05
d12c926d74ceff0a90a21184466ce161,2016-10-01,18.90000,1,2016-10
d12c926d74ceff0a90a21184466ce161,2017-01-01,69.90000,1,2017-01
d12c926d74ceff0a90a21184466ce161,2017-02-01,104.80000,3,2017-02
d12c926d74ceff0a90a21184466ce161,2017-03-01,288.90000,4,2017-03
d12c926d74ceff0a90a21184466ce161,2017-04-01,210.70000,5,2017-04
d12c926d74ceff0a90a21184466ce161,2017-05-01,263.50000,6,2017-05
d12c926d74ceff0a90a21184466ce161,2017-06-01,159.60000,4,2017-06
d12c926d74ceff0a90a21184466ce161,2017-07-01,745.70000,13,2017-07
d12c926d74ceff0a90a21184466ce161,2017-08-01,44.90000,1,2017-08
d12c926d74ceff0a90a21184466ce161,2017-09-01,394.70000,4,2017-09
d12c926d74ceff0a90a21184466ce161,2017-10-01,154.90000,4,2017-10
d12c926d74ceff0a90a21184466ce161,2017-11-01,232.90000,4,2017-11
d12c926d74ceff0a90a21184466ce161,2017-12-01,250.38000,7,2017-12
d12c926d74ceff0a90a21184466ce161,2018-01-01,275.14000,4,2018-01
d12c926d74ceff0a90a21184466ce161,2018-02-01,67.50000,2,2018-02
d12c926d74ceff0a90a21184466ce161,2018-03-01,323.26000,7,2018-03
d12c926d74ceff0a90a21184466ce161,2018-04-01,64.80000,2,2018-04
d12c926d74ceff0a90a21184466ce161,2018-05-01,179.80000,4,2018-05
d13e50eaa47b4cbe9eb81465865d8cfc,2018-08-01,7073.05000,66,2018-08
d149de2f383552baea37a7198c2296ce,2018-08-01,320.70000,3,2018-08
d1582f4043306e6b91afa6a8a884f898,2017-11-01,110.00000,1,2017-11
d1582f4043306e6b91afa6a8a884f898,2017-12-01,110.00000,1,2017-12
d1582f4043306e6b91afa6a8a884f898,2018-01-01,660.00000,6,2018-01
d1582f4043306e6b91afa6a8a884f898,2018-02-01,110.00000,1,2018-02
d17f467e4bf608a510c20d82f4ba3b6b,2018-07-01,2963.78000,11,2018-07
d180e07dc1e58c31c3f0cd599dc4d945,2018-01-01,58.80000,1,2018-01
d197aa8fbc64087f61984deef05f6227,2018-05-01,159.77000,2,2018-05
d197aa8fbc64087f61984deef05f6227,2018-06-01,172.18000,2,2018-06
d197aa8fbc64087f61984deef05f6227,2018-08-01,187.14000,2,2018-08
d1a5cc844736958c11b8efab9a2b4c87,2017-10-01,237.60000,1,2017-10
d1aa1ec0839dcab73a6161130eb1f94a,2017-04-01,119.90000,1,2017-04
d1b65fc7debc3361ea86b5f14c68d2e2,2017-03-01,289.90000,1,2017-03
d1b65fc7debc3361ea86b5f14c68d2e2,2017-04-01,1059.50000,5,2017-04
d1b65fc7debc3361ea86b5f14c68d2e2,2017-05-01,4205.30000,6,2017-05
d1b65fc7debc3361ea86b5f14c68d2e2,2017-06-01,1119.50000,5,2017-06
d1b65fc7debc3361ea86b5f14c68d2e2,2017-07-01,329.89000,2,2017-07
d1b65fc7debc3361ea86b5f14c68d2e2,2017-08-01,959.60000,4,2017-08
d1b65fc7debc3361ea86b5f14c68d2e2,2017-09-01,889.68000,5,2017-09
d1b65fc7debc3361ea86b5f14c68d2e2,2017-10-01,409.98000,2,2017-10
d1b65fc7debc3361ea86b5f14c68d2e2,2017-11-01,839.96000,4,2017-11
d1b65fc7debc3361ea86b5f14c68d2e2,2017-12-01,539.88000,3,2017-12
d1b65fc7debc3361ea86b5f14c68d2e2,2018-04-01,399.99000,1,2018-04
d1b65fc7debc3361ea86b5f14c68d2e2,2018-06-01,369.99000,1,2018-06
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-10-01,114.15000,1,2017-10
d1b9d4be4b6f9ebd85f8acd6745ba612,2017-11-01,114.15000,1,2017-11
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-01-01,88.53000,1,2018-01
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-02-01,240.06000,3,2018-02
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-03-01,174.47000,1,2018-03
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-04-01,84.65000,1,2018-04
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-06-01,141.09000,1,2018-06
d1b9d4be4b6f9ebd85f8acd6745ba612,2018-08-01,197.25000,2,2018-08
d1c281d3ae149232351cd8c8cc885f0d,2017-02-01,1149.90000,10,2017-02
d1c281d3ae149232351cd8c8cc885f0d,2017-03-01,3051.71000,26,2017-03
d1c281d3ae149232351cd8c8cc885f0d,2017-04-01,1763.83000,14,2017-04
d1c281d3ae149232351cd8c8cc885f0d,2017-05-01,2398.76000,21,2017-05
d1c281d3ae149232351cd8c8cc885f0d,2017-06-01,1736.81000,13,2017-06
d1c281d3ae149232351cd8c8cc885f0d,2017-07-01,2826.80000,16,2017-07
d1c281d3ae149232351cd8c8cc885f0d,2017-08-01,1730.88000,12,2017-08
d1c281d3ae149232351cd8c8cc885f0d,2017-09-01,1216.89000,10,2017-09
d1c281d3ae149232351cd8c8cc885f0d,2017-10-01,875.91000,9,2017-10
d1c281d3ae149232351cd8c8cc885f0d,2017-11-01,1307.88000,11,2017-11
d1c281d3ae149232351cd8c8cc885f0d,2017-12-01,2050.83000,17,2017-12
d1c281d3ae149232351cd8c8cc885f0d,2018-01-01,1311.93000,7,2018-01
d1c281d3ae149232351cd8c8cc885f0d,2018-02-01,550.95000,5,2018-02
d1c281d3ae149232351cd8c8cc885f0d,2018-03-01,993.88000,11,2018-03
d1c281d3ae149232351cd8c8cc885f0d,2018-04-01,1187.91000,9,2018-04
d1c281d3ae149232351cd8c8cc885f0d,2018-05-01,505.96000,4,2018-05
d1c281d3ae149232351cd8c8cc885f0d,2018-06-01,1439.85000,13,2018-06
d1c281d3ae149232351cd8c8cc885f0d,2018-07-01,143.99000,1,2018-07
d1c281d3ae149232351cd8c8cc885f0d,2018-08-01,588.94000,5,2018-08
d1c7fa84e48cfa21a0e595167c1c500e,2018-03-01,30.00000,1,2018-03
d1c7fa84e48cfa21a0e595167c1c500e,2018-04-01,380.13000,6,2018-04
d1c7fa84e48cfa21a0e595167c1c500e,2018-05-01,139.00000,1,2018-05
d1c7fa84e48cfa21a0e595167c1c500e,2018-06-01,338.00000,2,2018-06
d1c7fa84e48cfa21a0e595167c1c500e,2018-07-01,268.90000,2,2018-07
d1ef48b38baca7e831711c4a0aeb398f,2018-02-01,33.98000,2,2018-02
d1ef48b38baca7e831711c4a0aeb398f,2018-03-01,70.59000,2,2018-03
d1ef48b38baca7e831711c4a0aeb398f,2018-04-01,147.80000,5,2018-04
d1ef48b38baca7e831711c4a0aeb398f,2018-05-01,541.42000,10,2018-05
d1ef48b38baca7e831711c4a0aeb398f,2018-06-01,235.96000,3,2018-06
d1ef48b38baca7e831711c4a0aeb398f,2018-07-01,409.38000,6,2018-07
d20b021d3efdf267a402c402a48ea64b,2017-02-01,61.97000,2,2017-02
d20b021d3efdf267a402c402a48ea64b,2017-03-01,354.63000,7,2017-03
d20b021d3efdf267a402c402a48ea64b,2017-04-01,152.68000,4,2017-04
d20b021d3efdf267a402c402a48ea64b,2017-05-01,562.80000,11,2017-05
d20b021d3efdf267a402c402a48ea64b,2017-06-01,170.79000,3,2017-06
d20b021d3efdf267a402c402a48ea64b,2017-07-01,299.75000,5,2017-07
d20b021d3efdf267a402c402a48ea64b,2017-08-01,539.30000,13,2017-08
d20b021d3efdf267a402c402a48ea64b,2017-09-01,148.78000,3,2017-09
d20b021d3efdf267a402c402a48ea64b,2017-10-01,44.79000,3,2017-10
d20b021d3efdf267a402c402a48ea64b,2017-11-01,159.74000,6,2017-11
d20b021d3efdf267a402c402a48ea64b,2017-12-01,57.98000,2,2017-12
d20b021d3efdf267a402c402a48ea64b,2018-01-01,155.93000,6,2018-01
d20b021d3efdf267a402c402a48ea64b,2018-02-01,401.24000,8,2018-02
d20b021d3efdf267a402c402a48ea64b,2018-03-01,357.16000,6,2018-03
d20b021d3efdf267a402c402a48ea64b,2018-04-01,236.77000,5,2018-04
d20b021d3efdf267a402c402a48ea64b,2018-07-01,217.99000,2,2018-07
d23019c84ffae2d5ef2270367b8605fc,2017-10-01,119.80000,2,2017-10
d23019c84ffae2d5ef2270367b8605fc,2017-11-01,2146.80000,3,2017-11
d23019c84ffae2d5ef2270367b8605fc,2018-01-01,5991.00000,3,2018-01
d23019c84ffae2d5ef2270367b8605fc,2018-02-01,79.00000,1,2018-02
d23019c84ffae2d5ef2270367b8605fc,2018-03-01,377.70000,5,2018-03
d23019c84ffae2d5ef2270367b8605fc,2018-04-01,8506.90000,8,2018-04
d23019c84ffae2d5ef2270367b8605fc,2018-05-01,5886.90000,5,2018-05
d23019c84ffae2d5ef2270367b8605fc,2018-06-01,5167.60000,6,2018-06
d23019c84ffae2d5ef2270367b8605fc,2018-07-01,119.80000,2,2018-07
d23019c84ffae2d5ef2270367b8605fc,2018-08-01,809.60000,4,2018-08
d2374cbcbb3ca4ab1086534108cc3ab7,2017-02-01,75.80000,2,2017-02
d2374cbcbb3ca4ab1086534108cc3ab7,2017-03-01,676.90000,27,2017-03
d2374cbcbb3ca4ab1086534108cc3ab7,2017-04-01,1341.60000,39,2017-04
d2374cbcbb3ca4ab1086534108cc3ab7,2017-05-01,1014.10000,28,2017-05
d2374cbcbb3ca4ab1086534108cc3ab7,2017-06-01,1145.80000,29,2017-06
d2374cbcbb3ca4ab1086534108cc3ab7,2017-07-01,1552.80000,48,2017-07
d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-01,1237.00000,30,2017-08
d2374cbcbb3ca4ab1086534108cc3ab7,2017-09-01,830.48000,21,2017-09
d2374cbcbb3ca4ab1086534108cc3ab7,2017-10-01,1657.56000,29,2017-10
d2374cbcbb3ca4ab1086534108cc3ab7,2017-11-01,1135.68000,30,2017-11
d2374cbcbb3ca4ab1086534108cc3ab7,2017-12-01,450.60000,14,2017-12
d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-01,1301.20000,29,2018-01
d2374cbcbb3ca4ab1086534108cc3ab7,2018-02-01,1016.80000,21,2018-02
d2374cbcbb3ca4ab1086534108cc3ab7,2018-03-01,1549.70000,41,2018-03
d2374cbcbb3ca4ab1086534108cc3ab7,2018-04-01,1465.40000,25,2018-04
d2374cbcbb3ca4ab1086534108cc3ab7,2018-05-01,656.30000,17,2018-05
d2374cbcbb3ca4ab1086534108cc3ab7,2018-06-01,1197.60000,27,2018-06
d2374cbcbb3ca4ab1086534108cc3ab7,2018-07-01,1373.30000,33,2018-07
d2374cbcbb3ca4ab1086534108cc3ab7,2018-08-01,1247.40000,24,2018-08
d2572f31e9023e9850ef986a636ff9bf,2017-03-01,279.00000,1,2017-03
d25aa0aaacb370e912f8cf6efeba38b3,2018-03-01,162.70000,1,2018-03
d25aa0aaacb370e912f8cf6efeba38b3,2018-04-01,455.56000,3,2018-04
d25aa0aaacb370e912f8cf6efeba38b3,2018-05-01,627.71000,4,2018-05
d25aa0aaacb370e912f8cf6efeba38b3,2018-06-01,341.67000,3,2018-06
d25aa0aaacb370e912f8cf6efeba38b3,2018-07-01,644.47000,3,2018-07
d25aa0aaacb370e912f8cf6efeba38b3,2018-08-01,426.34000,3,2018-08
d263fa444c1504a75cbca5cc465f592a,2018-07-01,399.00000,1,2018-07
d26aa40b90272d4843d63be7c1462c8d,2018-07-01,53.00000,1,2018-07
d26aa40b90272d4843d63be7c1462c8d,2018-08-01,99.90000,1,2018-08
d297f1055de2956aedfd3b04113dce3e,2018-08-01,54.30000,1,2018-08
d29ba1220fb8634fa3a107e54497b8a4,2018-04-01,474.98000,4,2018-04
d29ba1220fb8634fa3a107e54497b8a4,2018-05-01,34.99000,1,2018-05
d29ba1220fb8634fa3a107e54497b8a4,2018-07-01,169.98000,3,2018-07
d29ba1220fb8634fa3a107e54497b8a4,2018-08-01,44.99000,1,2018-08
d2df77822373f19934e87694d8640767,2018-04-01,155.90000,2,2018-04
d2e753bb80b7d4faa77483ed00edc8ca,2017-10-01,442.70000,4,2017-10
d2e753bb80b7d4faa77483ed00edc8ca,2018-01-01,89.00000,1,2018-01
d2e753bb80b7d4faa77483ed00edc8ca,2018-02-01,178.00000,2,2018-02
d2e753bb80b7d4faa77483ed00edc8ca,2018-03-01,386.00000,4,2018-03
d2e753bb80b7d4faa77483ed00edc8ca,2018-04-01,98.00000,1,2018-04
d2e753bb80b7d4faa77483ed00edc8ca,2018-05-01,127.00000,2,2018-05
d2f3e277560ed4c6361284429b00f037,2017-07-01,88.20000,1,2017-07
d2f3e277560ed4c6361284429b00f037,2017-08-01,129.90000,2,2017-08
d2f3e277560ed4c6361284429b00f037,2017-09-01,97.25000,3,2017-09
d2f3e277560ed4c6361284429b00f037,2017-10-01,5.20000,1,2017-10
d32e3909cfb714fb2a6cb092c85b9c5f,2017-08-01,119.90000,1,2017-08
d32e3909cfb714fb2a6cb092c85b9c5f,2017-09-01,116.90000,1,2017-09
d32e3909cfb714fb2a6cb092c85b9c5f,2017-11-01,979.80000,1,2017-11
d32e3909cfb714fb2a6cb092c85b9c5f,2018-01-01,788.80000,2,2018-01
d32e3909cfb714fb2a6cb092c85b9c5f,2018-02-01,681.70000,3,2018-02
d32e3909cfb714fb2a6cb092c85b9c5f,2018-04-01,140.80000,2,2018-04
d354c38a7182125a748cb10474fe963b,2017-05-01,100.99000,2,2017-05
d354c38a7182125a748cb10474fe963b,2017-06-01,85.49000,2,2017-06
d354c38a7182125a748cb10474fe963b,2017-07-01,18.99000,1,2017-07
d354c38a7182125a748cb10474fe963b,2017-08-01,18.99000,1,2017-08
d354c38a7182125a748cb10474fe963b,2017-09-01,69.99000,1,2017-09
d354c38a7182125a748cb10474fe963b,2017-10-01,175.95000,5,2017-10
d354c38a7182125a748cb10474fe963b,2017-12-01,539.96000,3,2017-12
d354c38a7182125a748cb10474fe963b,2018-02-01,239.99000,1,2018-02
d354c38a7182125a748cb10474fe963b,2018-03-01,249.99000,1,2018-03
d3674f271c91f824f82d24d92011f669,2017-07-01,35.90000,1,2017-07
d3674f271c91f824f82d24d92011f669,2017-08-01,39.90000,1,2017-08
d3674f271c91f824f82d24d92011f669,2017-09-01,39.90000,1,2017-09
d3674f271c91f824f82d24d92011f669,2017-10-01,235.90000,3,2017-10
d3674f271c91f824f82d24d92011f669,2017-11-01,79.80000,2,2017-11
d3674f271c91f824f82d24d92011f669,2017-12-01,39.90000,1,2017-12
d3674f271c91f824f82d24d92011f669,2018-01-01,79.80000,2,2018-01
d3674f271c91f824f82d24d92011f669,2018-05-01,569.70000,3,2018-05
d3674f271c91f824f82d24d92011f669,2018-06-01,419.70000,3,2018-06
d3674f271c91f824f82d24d92011f669,2018-07-01,39.90000,1,2018-07
d3674f271c91f824f82d24d92011f669,2018-08-01,137.90000,2,2018-08
d36b07fd3c5088e477a72d1fccfe29d4,2017-05-01,328.90000,1,2017-05
d379f449f2a3b271bc01c0782020f705,2017-01-01,99.99000,1,2017-01
d379f449f2a3b271bc01c0782020f705,2017-02-01,449.90000,1,2017-02
d379f449f2a3b271bc01c0782020f705,2017-03-01,119.90000,1,2017-03
d379f449f2a3b271bc01c0782020f705,2017-04-01,14.90000,1,2017-04
d379f449f2a3b271bc01c0782020f705,2017-05-01,759.40000,3,2017-05
d379f449f2a3b271bc01c0782020f705,2017-08-01,342.49000,2,2017-08
d379f449f2a3b271bc01c0782020f705,2017-09-01,314.90000,3,2017-09
d379f449f2a3b271bc01c0782020f705,2017-11-01,82.50000,1,2017-11
d379f449f2a3b271bc01c0782020f705,2018-01-01,432.29000,5,2018-01
d379f449f2a3b271bc01c0782020f705,2018-02-01,232.49000,2,2018-02
d379f449f2a3b271bc01c0782020f705,2018-03-01,122.40000,2,2018-03
d379f449f2a3b271bc01c0782020f705,2018-04-01,1082.50000,2,2018-04
d379f449f2a3b271bc01c0782020f705,2018-05-01,243.40000,2,2018-05
d379f449f2a3b271bc01c0782020f705,2018-06-01,82.50000,1,2018-06
d379f449f2a3b271bc01c0782020f705,2018-08-01,43.50000,1,2018-08
d3891911c2feae53c52fea2bd14054e5,2018-06-01,141.00000,2,2018-06
d3dcf0604eabf0224fbd5948b5e02f69,2018-02-01,1447.90000,3,2018-02
d3dcf0604eabf0224fbd5948b5e02f69,2018-03-01,179.90000,1,2018-03
d3dcf0604eabf0224fbd5948b5e02f69,2018-04-01,339.80000,2,2018-04
d3dcf0604eabf0224fbd5948b5e02f69,2018-05-01,94.90000,1,2018-05
d3dcf0604eabf0224fbd5948b5e02f69,2018-07-01,839.80000,2,2018-07
d3e7d37c0df9aef383f3f2a15b0dddfb,2018-07-01,161.00000,1,2018-07
d3f39f05462b79a4562d35893a28f159,2017-08-01,143.70000,3,2017-08
d3f39f05462b79a4562d35893a28f159,2017-09-01,47.90000,1,2017-09
d3f39f05462b79a4562d35893a28f159,2017-11-01,95.80000,2,2017-11
d3f39f05462b79a4562d35893a28f159,2017-12-01,47.90000,1,2017-12
d3f39f05462b79a4562d35893a28f159,2018-01-01,390.00000,5,2018-01
d3f39f05462b79a4562d35893a28f159,2018-02-01,719.80000,10,2018-02
d3f39f05462b79a4562d35893a28f159,2018-03-01,678.80000,7,2018-03
d3f39f05462b79a4562d35893a28f159,2018-05-01,79.90000,1,2018-05
d3f39f05462b79a4562d35893a28f159,2018-06-01,159.60000,3,2018-06
d4828feed4cda2cd9d6b37899a95a71e,2018-08-01,39.90000,1,2018-08
d4910f1cdcfdabd48d6b316e395d4a23,2018-07-01,98.80000,1,2018-07
d4910f1cdcfdabd48d6b316e395d4a23,2018-08-01,1048.08000,10,2018-08
d4a5e99e0dd915df64ba55a7fbd583fd,2017-10-01,65.15000,2,2017-10
d4d99b60c4c94cd35acd502cec65dc8d,2016-10-01,72.90000,1,2016-10
d4e12e7884759a14fa0f5f896c791cae,2017-09-01,19.90000,1,2017-09
d4e12e7884759a14fa0f5f896c791cae,2017-10-01,49.80000,1,2017-10
d4e12e7884759a14fa0f5f896c791cae,2017-11-01,99.60000,2,2017-11
d4e12e7884759a14fa0f5f896c791cae,2017-12-01,87.60000,3,2017-12
d4e12e7884759a14fa0f5f896c791cae,2018-01-01,181.20000,3,2018-01
d4e12e7884759a14fa0f5f896c791cae,2018-02-01,175.40000,4,2018-02
d4e12e7884759a14fa0f5f896c791cae,2018-03-01,43.80000,1,2018-03
d4e12e7884759a14fa0f5f896c791cae,2018-04-01,314.00000,6,2018-04
d4e12e7884759a14fa0f5f896c791cae,2018-05-01,21.90000,1,2018-05
d4e12e7884759a14fa0f5f896c791cae,2018-06-01,258.30000,5,2018-06
d4e12e7884759a14fa0f5f896c791cae,2018-07-01,148.50000,2,2018-07
d4e4b5192cba4e0e66eb12a9d347239d,2017-03-01,109.70000,3,2017-03
d4e4b5192cba4e0e66eb12a9d347239d,2017-04-01,21.90000,1,2017-04
d4e4b5192cba4e0e66eb12a9d347239d,2017-07-01,125.70000,3,2017-07
d4e4b5192cba4e0e66eb12a9d347239d,2017-09-01,114.80000,2,2017-09
d4e4b5192cba4e0e66eb12a9d347239d,2017-10-01,59.80000,2,2017-10
d4f117125b59ce73c3302f88ee40c458,2017-12-01,32.90000,1,2017-12
d4f117125b59ce73c3302f88ee40c458,2018-01-01,86.89000,2,2018-01
d4f117125b59ce73c3302f88ee40c458,2018-02-01,173.78000,4,2018-02
d4f117125b59ce73c3302f88ee40c458,2018-03-01,49.90000,1,2018-03
d4f117125b59ce73c3302f88ee40c458,2018-04-01,149.97000,3,2018-04
d4f117125b59ce73c3302f88ee40c458,2018-05-01,149.97000,3,2018-05
d4f117125b59ce73c3302f88ee40c458,2018-06-01,49.99000,1,2018-06
d4f117125b59ce73c3302f88ee40c458,2018-07-01,49.99000,1,2018-07
d4f117125b59ce73c3302f88ee40c458,2018-08-01,39.90000,1,2018-08
d4f91e8be86b38da2ee35bc489645a9d,2016-10-01,49.99000,1,2016-10
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-04-01,97.00000,1,2018-04
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-05-01,655.80000,6,2018-05
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-06-01,489.70000,3,2018-06
d4ffeb15b67e81ff9af2b4252d99fb7e,2018-07-01,157.90000,1,2018-07
d50d79cb34e38265a8649c383dcffd48,2016-10-01,169.99000,1,2016-10
d50d79cb34e38265a8649c383dcffd48,2017-01-01,266.97000,3,2017-01
d50d79cb34e38265a8649c383dcffd48,2017-02-01,847.94000,6,2017-02
d50d79cb34e38265a8649c383dcffd48,2017-03-01,1113.86000,5,2017-03
d50d79cb34e38265a8649c383dcffd48,2017-04-01,784.17000,4,2017-04
d50d79cb34e38265a8649c383dcffd48,2017-05-01,824.93000,7,2017-05
d50d79cb34e38265a8649c383dcffd48,2017-06-01,2170.87000,13,2017-06
d50d79cb34e38265a8649c383dcffd48,2017-07-01,644.95000,5,2017-07
d50d79cb34e38265a8649c383dcffd48,2017-08-01,1874.90000,10,2017-08
d50d79cb34e38265a8649c383dcffd48,2017-09-01,799.97000,3,2017-09
d50d79cb34e38265a8649c383dcffd48,2017-10-01,235.98000,2,2017-10
d50d79cb34e38265a8649c383dcffd48,2017-11-01,105.99000,1,2017-11
d50d79cb34e38265a8649c383dcffd48,2017-12-01,1031.95000,5,2017-12
d50d79cb34e38265a8649c383dcffd48,2018-01-01,105.99000,1,2018-01
d50d79cb34e38265a8649c383dcffd48,2018-02-01,227.99000,1,2018-02
d50d79cb34e38265a8649c383dcffd48,2018-06-01,969.99000,1,2018-06
d50d79cb34e38265a8649c383dcffd48,2018-07-01,429.99000,1,2018-07
d50d79cb34e38265a8649c383dcffd48,2018-08-01,405.99000,1,2018-08
d51e0a403fe2e689ece6c73359d96e12,2017-08-01,594.00000,1,2017-08
d51e0a403fe2e689ece6c73359d96e12,2017-10-01,510.00000,1,2017-10
d51e0a403fe2e689ece6c73359d96e12,2017-11-01,495.00000,1,2017-11
d51e0a403fe2e689ece6c73359d96e12,2017-12-01,495.00000,1,2017-12
d51e0a403fe2e689ece6c73359d96e12,2018-01-01,2580.00000,6,2018-01
d51e0a403fe2e689ece6c73359d96e12,2018-02-01,198.00000,1,2018-02
d51e0a403fe2e689ece6c73359d96e12,2018-03-01,410.00000,1,2018-03
d51e0a403fe2e689ece6c73359d96e12,2018-04-01,510.00000,1,2018-04
d51e0a403fe2e689ece6c73359d96e12,2018-05-01,385.00000,1,2018-05
d51e0a403fe2e689ece6c73359d96e12,2018-06-01,255.00000,1,2018-06
d51e0a403fe2e689ece6c73359d96e12,2018-07-01,948.00000,3,2018-07
d52cbce9845184537284a23c3bc3da0e,2018-02-01,17.00000,1,2018-02
d52cbce9845184537284a23c3bc3da0e,2018-03-01,58.00000,1,2018-03
d558ebe531605a1285ab2b1bc3256dfb,2018-03-01,285.00000,1,2018-03
d558ebe531605a1285ab2b1bc3256dfb,2018-05-01,285.00000,1,2018-05
d558ebe531605a1285ab2b1bc3256dfb,2018-06-01,139.00000,1,2018-06
d566c37fa119d5e66c4e9052e83ee4ea,2018-03-01,335.80000,2,2018-03
d566c37fa119d5e66c4e9052e83ee4ea,2018-04-01,1734.60000,23,2018-04
d566c37fa119d5e66c4e9052e83ee4ea,2018-05-01,538.50000,12,2018-05
d566c37fa119d5e66c4e9052e83ee4ea,2018-06-01,469.20000,8,2018-06
d566c37fa119d5e66c4e9052e83ee4ea,2018-07-01,639.10000,7,2018-07
d566c37fa119d5e66c4e9052e83ee4ea,2018-08-01,1428.50000,13,2018-08
d57e18d5f73c7ccb7f7339b61166898d,2017-09-01,35.90000,1,2017-09
d57e18d5f73c7ccb7f7339b61166898d,2017-10-01,387.40000,6,2017-10
d57e18d5f73c7ccb7f7339b61166898d,2017-11-01,215.50000,5,2017-11
d57e18d5f73c7ccb7f7339b61166898d,2017-12-01,102.80000,2,2017-12
d57e18d5f73c7ccb7f7339b61166898d,2018-01-01,290.30000,6,2018-01
d57e18d5f73c7ccb7f7339b61166898d,2018-02-01,342.20000,8,2018-02
d57e18d5f73c7ccb7f7339b61166898d,2018-03-01,623.70000,12,2018-03
d57e18d5f73c7ccb7f7339b61166898d,2018-04-01,358.30000,7,2018-04
d57e18d5f73c7ccb7f7339b61166898d,2018-05-01,340.30000,7,2018-05
d57e18d5f73c7ccb7f7339b61166898d,2018-06-01,230.70000,3,2018-06
d57e18d5f73c7ccb7f7339b61166898d,2018-07-01,66.90000,1,2018-07
d57e18d5f73c7ccb7f7339b61166898d,2018-08-01,193.70000,3,2018-08
d58d521f3789def2e7a22715e0badd93,2017-11-01,32.99000,1,2017-11
d58d521f3789def2e7a22715e0badd93,2018-03-01,32.99000,1,2018-03
d594982fd877af63ace38ea1fca27c76,2018-06-01,27.19000,1,2018-06
d594982fd877af63ace38ea1fca27c76,2018-07-01,135.47000,4,2018-07
d594982fd877af63ace38ea1fca27c76,2018-08-01,54.38000,2,2018-08
d598f929fc44e1e38678e7f47250ec04,2018-06-01,69.90000,1,2018-06
d5b9a084373da994a6e37f732169a853,2018-01-01,609.00000,3,2018-01
d5b9a084373da994a6e37f732169a853,2018-03-01,290.00000,1,2018-03
d5b9a084373da994a6e37f732169a853,2018-04-01,580.00000,2,2018-04
d5b9a084373da994a6e37f732169a853,2018-05-01,290.00000,1,2018-05
d5ba419e26d246a0719437cf37d9b46d,2017-05-01,71.80000,1,2017-05
d5ba419e26d246a0719437cf37d9b46d,2017-12-01,69.50000,1,2017-12
d5ba419e26d246a0719437cf37d9b46d,2018-01-01,149.90000,1,2018-01
d5ba419e26d246a0719437cf37d9b46d,2018-02-01,345.90000,2,2018-02
d5ba419e26d246a0719437cf37d9b46d,2018-03-01,881.70000,8,2018-03
d5ba419e26d246a0719437cf37d9b46d,2018-04-01,391.80000,4,2018-04
d5ba419e26d246a0719437cf37d9b46d,2018-05-01,731.90000,5,2018-05
d5ba419e26d246a0719437cf37d9b46d,2018-06-01,196.00000,1,2018-06
d5ba419e26d246a0719437cf37d9b46d,2018-07-01,315.00000,3,2018-07
d5ba419e26d246a0719437cf37d9b46d,2018-08-01,758.00000,7,2018-08
d5c530f4884a75ae0dba9c148718d278,2017-09-01,19.99000,1,2017-09
d5c530f4884a75ae0dba9c148718d278,2017-11-01,232.94000,4,2017-11
d624126b9206f595fb3fbb6ba03b28a8,2017-05-01,909.80000,2,2017-05
d624126b9206f595fb3fbb6ba03b28a8,2017-06-01,719.80000,2,2017-06
d624126b9206f595fb3fbb6ba03b28a8,2017-08-01,359.90000,1,2017-08
